DROPLET RADIUS      0.010000000
    WAVl        QEXT      W0      gf
       1.0526000       2.6198324      0.99999142      0.82684501
      0.99750000       2.8379786      0.99998140      0.83501037
      0.92510000       3.0985080      0.99999341      0.84574678
      0.86620000       3.3932669      0.99999782      0.84918441
      0.81100000       3.5763572      0.99999918      0.84805729
      0.76780000       3.7101301      0.99999903      0.85353119
      0.72020000       3.9163185      0.99999951      0.85664896
      0.67870000       3.8761550      0.99999985      0.84639601
DROPLET RADIUS       0.72208090
    WAVl        QEXT      W0      gf
       500.00000    0.0067958363   1.0983413e-06   2.1681095e-05
       142.85710     0.018602451   3.9834830e-05   0.00024126292
       76.923100     0.045447231   0.00018525088   0.00077281128
       52.631600     0.080587112   0.00035996299    0.0014604952
       40.000000     0.079556800   0.00068361797    0.0024656095
       32.786900     0.077756815    0.0014961191    0.0037615475
       28.169000     0.093441663    0.0025226270    0.0051660894
       24.390200      0.12636037    0.0034956637    0.0068084542
       21.621600      0.16147088    0.0043599095    0.0084584881
       19.230800      0.20565430    0.0053982121     0.010402487
       17.211700      0.25742625    0.0061217777     0.012447266
       15.576300      0.29136963    0.0066135590     0.014665721
       14.419600      0.30370148    0.0068701168     0.016742657
       13.157900      0.28537127    0.0065861575     0.019700024
       11.940300      0.19201114    0.0053354888     0.023869555
       11.019300      0.10544548    0.0075350600     0.028575950
       10.309300     0.067293843     0.019620707     0.033228219
       9.6852000     0.057237546     0.040137134     0.038166048
       9.2039000     0.054921484     0.060118309     0.042589784
       8.6655000     0.054476315     0.088244256     0.048388879
       8.0808000     0.056370843      0.12643796     0.056013293
       7.6190000     0.059544675      0.16341779     0.063313705
       7.1429000     0.065772904      0.20643668     0.072415026
       6.6667000     0.080018305      0.24761076     0.083775129
       6.2500000      0.16228952      0.19270820     0.097028867
       5.8824000      0.12981522      0.14251360      0.10544212
       5.5556000     0.059136491      0.52063059      0.11935700
       5.2632000     0.066833308      0.65156351      0.13421351
       5.0000000     0.087895751      0.64477693      0.14990313
       4.7059000      0.11530164      0.63105138      0.17057033
       4.3507000      0.12791750      0.77920322      0.20132211
       4.0891000      0.14968463      0.88062163      0.23058311
       3.7807000      0.20322991      0.93978733      0.27585033
       3.3996000      0.42303081      0.81194247      0.36456918
       3.0713000       1.2978928      0.36581482      0.49292808
       2.7836000      0.47733149      0.15975769      0.49297550
       2.5674000      0.26452927      0.95118391      0.57484413
       2.3337000      0.44015557      0.99128292      0.65591315
       2.1075000      0.66831985      0.99476146      0.69025630
       1.9380000      0.87882284      0.98109553      0.69734678
       1.7707000       1.0860113      0.99900886      0.71475328
       1.6240000       1.3194976      0.99933135      0.75373263
       1.4948000       1.6119353      0.99817178      0.78863536
       1.3661000       1.9412774      0.99965459      0.80381348
       1.2527000       2.2415633      0.99992854      0.81327418
       1.1652000       2.5559241      0.99992972      0.82589973
       1.0989000       2.8019530      0.99998960      0.83495983
       1.0526000       2.9483825      0.99999171      0.84134842
      0.99750000       3.1517056      0.99998120      0.84821378
      0.92510000       3.4727242      0.99999344      0.84922806
      0.86620000       3.6127881      0.99999782      0.85078097
      0.81100000       3.8430788      0.99999912      0.85856513
      0.76780000       3.8984378      0.99999899      0.85346679
      0.72020000       3.9154889      0.99999947      0.84685996
      0.67870000       3.9254347      0.99999983      0.84924895
DROPLET RADIUS       0.79248290
    WAVl        QEXT      W0      gf
       500.00000    0.0074586009   1.4519219e-06   2.6114863e-05
       142.85710     0.020420832   5.2651537e-05   0.00029059367
       76.923100     0.049914314   0.00024477175   0.00093075873
       52.631600     0.088544585   0.00047542592    0.0017588913
       40.000000     0.087452715   0.00090236382    0.0029693249
       32.786900     0.085562022    0.0019730571    0.0045296472
       28.169000      0.10294643    0.0033233310    0.0062204490
       24.390200      0.13937136    0.0045999428    0.0081976187
       21.621600      0.17824052    0.0057308694     0.010184618
       19.230800      0.22717083    0.0070863859     0.012526890
       17.211700      0.28429366    0.0080261442     0.014994933
       15.576300      0.32147085    0.0086600131     0.017677731
       14.419600      0.33469666    0.0089859636     0.020192772
       13.157900      0.31390865    0.0086027207     0.023777166
       11.940300      0.21106362    0.0069580784     0.028814792
       11.019300      0.11629074    0.0097994474     0.034473224
       10.309300     0.074684233     0.025372668     0.040064149
       9.6852000     0.064049848     0.051479210     0.046006082
       9.2039000     0.061907419     0.076515741     0.051335128
       8.6655000     0.061998551      0.11114839     0.058326119
       8.0808000     0.064947358      0.15709569     0.067526684
       7.6190000     0.069379396      0.20046544     0.076346786
       7.1429000     0.077594459      0.24957498     0.087360480
       6.6667000     0.095481979      0.29511356      0.10114501
       6.2500000      0.19075323      0.23185017      0.11743976
       5.8824000      0.14953574      0.17311372      0.12773452
       5.5556000     0.074891360      0.57641828      0.14444705
       5.2632000     0.086925196      0.69953630      0.16263363
       5.0000000      0.11368912      0.69177549      0.18199413
       4.7059000      0.14775353      0.67696020      0.20763741
       4.3507000      0.16700001      0.81009430      0.24584306
       4.0891000      0.19685924      0.89795460      0.28245011
       3.7807000      0.26536833      0.94800485      0.33936251
       3.3996000      0.53179123      0.82899353      0.44935484
       3.0713000       1.4693037      0.38987368      0.57424768
       2.7836000      0.52871146      0.17667319      0.57570990
       2.5674000      0.33569641      0.95631984      0.64917349
       2.3337000      0.57343153      0.99238569      0.69136525
       2.1075000      0.84588403      0.99542811      0.69976990
       1.9380000       1.0603785      0.98287395      0.71757469
       1.7707000       1.2998225      0.99906797      0.75700227
       1.6240000       1.6142855      0.99937715      0.79178580
       1.4948000       1.9244321      0.99831464      0.80488796
       1.3661000       2.2375021      0.99966840      0.81498620
       1.2527000       2.6218636      0.99993132      0.82983392
       1.1652000       2.8967622      0.99993255      0.84062736
       1.0989000       3.1130745      0.99998953      0.84851742
       1.0526000       3.3109619      0.99999157      0.85081715
      0.99750000       3.5010286      0.99998148      0.84959343
      0.92510000       3.6763609      0.99999320      0.85509655
      0.86620000       3.8936855      0.99999768      0.85892030
      0.81100000       3.8678321      0.99999908      0.84871610
      0.76780000       3.9760089      0.99999887      0.85122207
      0.72020000       3.7868957      0.99999941      0.84202332
      0.67870000       3.7496635      0.99999980      0.83050469
DROPLET RADIUS       0.86974900
    WAVl        QEXT      W0      gf
       500.00000    0.0081860421   1.9193224e-06   3.1455306e-05
       142.85710     0.022418032   6.9589770e-05   0.00035000904
       76.923100     0.054828813   0.00032338230    0.0011209661
       52.631600     0.097310742   0.00062780284    0.0021181965
       40.000000     0.096164344    0.0011907159    0.0035758564
       32.786900     0.094203554    0.0026006343    0.0054543924
       28.169000      0.11351146    0.0043747597    0.0074896710
       24.390200      0.15388303    0.0060467524    0.0098698988
       21.621600      0.19698471    0.0075232130     0.012262992
       19.230800      0.25125793    0.0092877989     0.015086091
       17.211700      0.31432113     0.010503419     0.018067419
       15.576300      0.35498244     0.011315629     0.021315648
       14.419600      0.36906115     0.011725722     0.024365526
       13.157900      0.34535562     0.011207129     0.028716028
       11.940300      0.23202749    0.0090477775     0.034805582
       11.019300      0.12835694     0.012700200     0.041606284
       10.309300     0.083073161     0.032653537     0.048324311
       9.6852000     0.071963197     0.065585655     0.055477636
       9.2039000     0.070165168     0.096577385     0.061902640
       8.6655000     0.071064994      0.13855743     0.070340554
       8.0808000     0.075493347      0.19274465     0.081461903
       7.6190000     0.081648302      0.24241380     0.092142516
       7.1429000     0.092521294      0.29697400      0.10551136
       6.6667000      0.11513806      0.34580425      0.12231042
       6.2500000      0.22589778      0.27440260      0.14250930
       5.8824000      0.17315551      0.20709783      0.15507427
       5.5556000     0.095399253      0.62782245      0.17523125
       5.2632000      0.11315446      0.74115886      0.19766422
       5.0000000      0.14686974      0.73237466      0.22175135
       4.7059000      0.18865484      0.71640103      0.25379414
       4.3507000      0.21555264      0.83490681      0.30145503
       4.0891000      0.25455021      0.91123982      0.34716600
       3.7807000      0.34017750      0.95407028      0.41736207
       3.3996000      0.66937662      0.84246194      0.54156088
       3.0713000       1.6472954      0.41569639      0.63518917
       2.7836000      0.58594381      0.19470224      0.64982670
       2.5674000      0.43199290      0.96150972      0.69426583
       2.3337000      0.73268473      0.99337518      0.70339921
       2.1075000       1.0226257      0.99586060      0.72099764
       1.9380000       1.2682658      0.98391990      0.75930156
       1.7707000       1.5903669      0.99913345      0.79408815
       1.6240000       1.9207398      0.99942508      0.80671760
       1.4948000       2.2200320      0.99838273      0.81627443
       1.3661000       2.6173125      0.99968205      0.83150515
       1.2527000       2.9415518      0.99993325      0.84433185
       1.1652000       3.2465660      0.99993134      0.85151732
       1.0989000       3.4723685      0.99998967      0.85053980
       1.0526000       3.5623631      0.99999167      0.85151097
      0.99750000       3.7282666      0.99998040      0.85835095
      0.92510000       3.8851023      0.99999292      0.85614263
      0.86620000       3.9067471      0.99999747      0.84969554
      0.81100000       3.9076278      0.99999897      0.85151610
      0.76780000       3.7468890      0.99999871      0.83491948
      0.72020000       3.5951106      0.99999930      0.83045893
      0.67870000       3.3251600      0.99999975      0.80420679
DROPLET RADIUS       0.95454846
    WAVl        QEXT      W0      gf
       500.00000    0.0089844846   2.5371786e-06   3.7887830e-05
       142.85710     0.024611994   9.1973561e-05   0.00042156975
       76.923100     0.060238306   0.00042718384    0.0013500133
       52.631600      0.10697523   0.00082881986    0.0025508228
       40.000000      0.10578642    0.0015705831    0.0043061633
       32.786900      0.10378857    0.0034255550    0.0065676750
       28.169000      0.12528596    0.0057532782    0.0090174790
       24.390200      0.17012021    0.0079384113     0.011883044
       21.621600      0.21800783    0.0098604508     0.014765863
       19.230800      0.27831511     0.012149448     0.018170195
       17.211700      0.34797035     0.013714036     0.021775481
       15.576300      0.39234894     0.014747096     0.025714401
       14.419600      0.40718201     0.015256598     0.029419433
       13.157900      0.37998706     0.014553009     0.034708770
       11.940300      0.25508191     0.011723599     0.042074007
       11.019300      0.14180362     0.016390798     0.050244450
       10.309300     0.092644536     0.041780866     0.058316640
       9.6852000     0.081229711     0.082891292     0.066934949
       9.2039000     0.080017185      0.12070479     0.074691446
       8.6655000     0.082098045      0.17066682     0.084894065
       8.0808000     0.088572409      0.23314054     0.098370524
       7.6190000     0.097055864      0.28854105      0.11134656
       7.1429000      0.11143790      0.34739561      0.12764363
       6.6667000      0.14011261      0.39804210      0.14823637
       6.2500000      0.26909811      0.31903419      0.17352451
       5.8824000      0.20133948      0.24361089      0.18876366
       5.5556000      0.12169187      0.67361142      0.21322502
       5.2632000      0.14665991      0.77622208      0.24112034
       5.0000000      0.18849643      0.76632784      0.27128774
       4.7059000      0.23883309      0.74907807      0.31140441
       4.3507000      0.27422060      0.85424588      0.37042264
       4.0891000      0.32379386      0.92121022      0.42604102
       3.7807000      0.43186794      0.95861305      0.50683988
       3.3996000      0.85646744      0.85574062      0.61927844
       3.0713000       1.8206618      0.44229866      0.67312034
       2.7836000      0.64913330      0.21478976      0.70565025
       2.5674000      0.55298676      0.96640106      0.71254553
       2.3337000      0.89632880      0.99407080      0.72067087
       2.1075000       1.2266803      0.99612147      0.76296354
       1.9380000       1.5476662      0.98504861      0.79629082
       1.7707000       1.8910756      0.99919982      0.80867962
       1.6240000       2.2194174      0.99944743      0.81876146
       1.4948000       2.5969405      0.99845116      0.83274572
       1.3661000       2.9338635      0.99969005      0.84604188
       1.2527000       3.3140730      0.99993249      0.85257321
       1.1652000       3.5268580      0.99993259      0.85181329
       1.0989000       3.6955076      0.99998915      0.85866089
       1.0526000       3.8526934      0.99999109      0.86157262
      0.99750000       3.8638428      0.99997976      0.85425201
      0.92510000       3.9675074      0.99999209      0.85365682
      0.86620000       3.8022279      0.99999720      0.84572751
      0.81100000       3.7576904      0.99999879      0.83514957
      0.76780000       3.4139733      0.99999847      0.82091176
      0.72020000       3.2234734      0.99999912      0.80567142
      0.67870000       2.8009223      0.99999968      0.76190409
DROPLET RADIUS        1.0476158
    WAVl        QEXT      W0      gf
       500.00000    0.0098608758   3.3539167e-06   4.5635737e-05
       142.85710     0.027022575   0.00012155145   0.00050775724
       76.923100     0.066196336   0.00056421457    0.0016258192
       52.631600      0.11764002    0.0010938811    0.0030717055
       40.000000      0.11642798    0.0020706204    0.0051854739
       32.786900      0.11444350    0.0045084548    0.0079078783
       28.169000      0.13844953    0.0075571649     0.010856520
       24.390200      0.18835617     0.010405354     0.014306728
       21.621600      0.24167990     0.012898580     0.017780701
       19.230800      0.30882451     0.015854882     0.021888905
       17.211700      0.38578328     0.017856072     0.026255096
       15.576300      0.43407017     0.019157808     0.031041053
       14.419600      0.44947467     0.019780440     0.035551933
       13.157900      0.41807940     0.018823469     0.041995718
       11.940300      0.28041089     0.015125809     0.050909088
       11.019300      0.15681142     0.021047281     0.060721171
       10.309300      0.10362173     0.053089309     0.070422276
       9.6852000     0.092164845      0.10377565     0.080818607
       9.2039000     0.091869738      0.14913977     0.090200876
       8.6655000     0.095628769      0.20736630      0.10256944
       8.0808000      0.10488321      0.27759857      0.11895676
       7.6190000      0.11645682      0.33764732      0.13479233
       7.1429000      0.13537887      0.39918254      0.15477125
       6.6667000      0.17164234      0.44989520      0.18019990
       6.2500000      0.32164331      0.36397600      0.21219816
       5.8824000      0.23469491      0.28138890      0.23044369
       5.5556000      0.15467853      0.71304392      0.26034704
       5.2632000      0.18830497      0.80488432      0.29521879
       5.0000000      0.23927228      0.79378824      0.33296808
       4.7059000      0.29895699      0.77521125      0.38253729
       4.3507000      0.34447111      0.86905012      0.45301619
       4.0891000      0.40856326      0.92883607      0.51546090
       3.7807000      0.55263163      0.96249297      0.59380586
       3.3996000       1.1051205      0.87109640      0.65839525
       3.0713000       1.9886791      0.46543332      0.70156263
       2.7836000      0.71761295      0.23696318      0.74189231
       2.5674000      0.68588696      0.97022089      0.72741533
       2.3337000       1.0753688      0.99449467      0.75868601
       2.1075000       1.5001000      0.99640479      0.79889445
       1.9380000       1.8400072      0.98618672      0.81145131
       1.7707000       2.1893464      0.99923164      0.82112193
       1.6240000       2.5951695      0.99947257      0.83509252
       1.4948000       2.9129837      0.99848971      0.84736309
       1.3661000       3.3095199      0.99968782      0.85363298
       1.2527000       3.5519203      0.99993279      0.85440752
       1.1652000       3.8117598      0.99992784      0.86269557
       1.0989000       3.8602789      0.99998880      0.85624333
       1.0526000       3.8739123      0.99999050      0.85187109
      0.99750000       3.9703724      0.99997738      0.85603149
      0.92510000       3.7611401      0.99999102      0.83923555
      0.86620000       3.6279013      0.99999673      0.83475598
      0.81100000       3.3618945      0.99999849      0.80991339
      0.76780000       2.9778277      0.99999809      0.79349549
      0.72020000       2.7266268      0.99999884      0.76848083
      0.67870000       2.3000929      0.99999957      0.70242719
DROPLET RADIUS        1.1497570
    WAVl        QEXT      W0      gf
       500.00000     0.010822849   4.4335462e-06   5.4967986e-05
       142.85710     0.029671798   0.00016063210   0.00061155942
       76.923100     0.072763455   0.00074505617    0.0019579118
       52.631600      0.12942177    0.0014431932    0.0036988149
       40.000000      0.12821545    0.0027282133    0.0062441595
       32.786900      0.12631894    0.0059277099    0.0095212110
       28.169000      0.15322068    0.0099120502     0.013070232
       24.390200      0.20892608     0.013612324     0.017225158
       21.621600      0.26845370     0.016832321     0.021413723
       19.230800      0.34336906     0.020629850     0.026376434
       17.211700      0.42839158     0.023169558     0.031674364
       15.576300      0.48069662     0.024790393     0.037504170
       14.419600      0.49636903     0.025534567     0.043011106
       13.157900      0.45989441     0.024230126     0.050879866
       11.940300      0.30819652     0.019414210     0.061672968
       11.019300      0.17358195     0.026863011     0.073451724
       10.309300      0.11627262     0.066902793     0.085116349
       9.6852000      0.10515626      0.12849177     0.097681631
       9.2039000      0.10622266      0.18186773      0.10906236
       8.6655000      0.11230363      0.24814759      0.12411111
       8.0808000      0.12525344      0.32496452      0.14413139
       7.6190000      0.14082743      0.38811245      0.16356830
       7.1429000      0.16545730      0.45040625      0.18822901
       6.6667000      0.21092989      0.49934192      0.21988409
       6.2500000      0.38453822      0.40718041      0.26072229
       5.8824000      0.27371106      0.31886497      0.28204531
       5.5556000      0.19501004      0.74586692      0.31878866
       5.2632000      0.23867148      0.82761958      0.36215149
       5.0000000      0.29995839      0.81534643      0.40839585
       4.7059000      0.37080326      0.79574261      0.46676712
       4.3507000      0.43141963      0.88084815      0.54309186
       4.0891000      0.51969731      0.93546953      0.60115014
       3.7807000      0.72158473      0.96656365      0.65391483
       3.3996000       1.3752683      0.88610809      0.66572428
       3.0713000       2.1602435      0.48290172      0.73443105
       2.7836000      0.79068237      0.26000800      0.76747025
       2.5674000      0.82776785      0.97276290      0.75905260
       2.3337000       1.3118765      0.99488854      0.79799993
       2.1075000       1.7866394      0.99668201      0.81366908
       1.9380000       2.1321005      0.98677092      0.82414475
       1.7707000       2.5600901      0.99926815      0.83733090
       1.6240000       2.9087561      0.99948309      0.84976827
       1.4948000       3.2883477      0.99848261      0.85486012
       1.3661000       3.5440451      0.99968783      0.85623134
       1.2527000       3.8448264      0.99992879      0.86324044
       1.1652000       3.8533963      0.99992422      0.85344708
       1.0989000       3.9705009      0.99998750      0.85718611
       1.0526000       3.8524381      0.99998954      0.85208208
      0.99750000       3.7808467      0.99997377      0.83859709
      0.92510000       3.4598789      0.99998947      0.82667023
      0.86620000       3.2690583      0.99999590      0.81140677
      0.81100000       2.8517957      0.99999806      0.76886036
      0.76780000       2.4504145      0.99999743      0.75445552
      0.72020000       2.2140911      0.99999846      0.71820581
      0.67870000       1.9812776      0.99999943      0.64984240
DROPLET RADIUS        1.2618569
    WAVl        QEXT      W0      gf
       500.00000     0.011878791   5.8606727e-06   6.6208527e-05
       142.85710     0.032584131   0.00021226284   0.00073657380
       76.923100     0.080008518   0.00098362516    0.0023577547
       52.631600      0.14245488    0.0019032145    0.0044537724
       40.000000      0.14129654    0.0035919846    0.0075187910
       32.786900      0.13959615    0.0077840653     0.011463332
       28.169000      0.16986800     0.012977161     0.015735144
       24.390200      0.23224442     0.017764950     0.020740358
       21.621600      0.29888576     0.021901048     0.025794469
       19.230800      0.38265244     0.026746551     0.031798074
       17.211700      0.47652141     0.029938206     0.038242951
       15.576300      0.53281437     0.031925481     0.045366740
       14.419600      0.54828376     0.032787942     0.052111783
       13.157900      0.50565544     0.031007072     0.061746470
       11.940300      0.33860926     0.024762279     0.074822113
       11.019300      0.19233519     0.034037270     0.088956361
       10.309300      0.13091166     0.083491270      0.10299566
       9.6852000      0.12066690      0.15707922      0.11822488
       9.2039000      0.12366863      0.21852310      0.13208297
       8.6655000      0.13287168      0.29205143      0.15048027
       8.0808000      0.15059799      0.37366286      0.17508211
       7.6190000      0.17118398      0.43803607      0.19909952
       7.1429000      0.20272619      0.49907314      0.22975505
       6.6667000      0.25895151      0.54450381      0.26941890
       6.2500000      0.45849505      0.44663251      0.32155908
       5.8824000      0.31881077      0.35443365      0.34543205
       5.5556000      0.24323447      0.77234951      0.39030063
       5.2632000      0.29879366      0.84529079      0.44251704
       5.0000000      0.37304507      0.83224743      0.49552488
       4.7059000      0.45995536      0.81269278      0.55656673
       4.3507000      0.54671069      0.89178691      0.62337735
       4.0891000      0.67339305      0.94240072      0.65998437
       3.7807000      0.94078469      0.97085838      0.67563870
       3.3996000       1.6136049      0.89588728      0.67765127
       3.0713000       2.3273907      0.49752284      0.77014218
       2.7836000      0.86865962      0.28250791      0.79338027
       2.5674000       1.0036017      0.97479323      0.79926235
       2.3337000       1.5821414      0.99530838      0.81688485
       2.1075000       2.0778581      0.99682931      0.82668644
       1.9380000       2.4907775      0.98741018      0.84028773
       1.7707000       2.8741783      0.99928222      0.85215185
       1.6240000       3.2866963      0.99948406      0.85607959
       1.4948000       3.5254788      0.99848178      0.85781870
       1.3661000       3.8346601      0.99967114      0.86420793
       1.2527000       3.8857097      0.99992325      0.85511520
       1.1652000       3.8931734      0.99991659      0.85600324
       1.0989000       3.7823084      0.99998563      0.84089859
       1.0526000       3.7201327      0.99998779      0.84017625
      0.99750000       3.4103517      0.99996865      0.82100727
      0.92510000       3.0439337      0.99998686      0.80134151
      0.86620000       2.7791626      0.99999463      0.77583574
      0.81100000       2.3591015      0.99999739      0.71193082
      0.76780000       1.9481828      0.99999645      0.69496628
      0.72020000       1.7918478      0.99999798      0.67313518
      0.67870000       1.8198363      0.99999934      0.66162106
DROPLET RADIUS        1.3848864
    WAVl        QEXT      W0      gf
       500.00000     0.013037922   7.7471216e-06   7.9747530e-05
       142.85710     0.035786837   0.00028046469   0.00088713160
       76.923100     0.088010317    0.0012982019    0.0028391373
       52.631600      0.15689531    0.0025085119    0.0053625942
       40.000000      0.15584539    0.0047249268    0.0090534238
       32.786900      0.15449549     0.010206112     0.013801340
       28.169000      0.18872484     0.016952110     0.018943746
       24.390200      0.25882713     0.023115987     0.024976396
       21.621600      0.33366148     0.028393225     0.031081848
       19.230800      0.42751849     0.034524602     0.038359161
       17.211700      0.53098746     0.038486032     0.046225196
       15.576300      0.59101289     0.040873722     0.054964158
       14.419600      0.60558438     0.041829453     0.063257740
       13.157900      0.55551542     0.039396743     0.075089276
       11.940300      0.37179562     0.031345010     0.090934537
       11.019300      0.21330351     0.042755304      0.10789003
       10.309300      0.14789612      0.10301112      0.12481489
       9.6852000      0.13922607      0.18927322      0.14334372
       9.2039000      0.14487247      0.25832129      0.16030203
       8.6655000      0.15813861      0.33768098      0.18292345
       8.0808000      0.18182733      0.42182845      0.21335005
       7.6190000      0.20844618      0.48544320      0.24321313
       7.1429000      0.24801541      0.54336456      0.28149286
       6.6667000      0.31639444      0.58391528      0.33115753
       6.2500000      0.54455184      0.48090897      0.39640384
       5.8824000      0.37067100      0.38693449      0.42129307
       5.5556000      0.30072305      0.79345017      0.47408946
       5.2632000      0.37221352      0.85937630      0.53159550
       5.0000000      0.46563700      0.84665358      0.58364162
       4.7059000      0.57765298      0.82901100      0.63363654
       4.3507000      0.70346172      0.90348974      0.67242911
       4.0891000      0.87129838      0.94960900      0.68228517
       3.7807000       1.1690655      0.97438402      0.68150873
       3.3996000       1.8741983      0.89960152      0.71786510
       3.0713000       2.4667894      0.51055291      0.79779424
       2.7836000      0.95247111      0.30420223      0.82255378
       2.5674000       1.2207256      0.97691569      0.82447108
       2.3337000       1.8512442      0.99557292      0.82932643
       2.1075000       2.4326410      0.99699160      0.84269564
       1.9380000       2.8026838      0.98768881      0.85536578
       1.7707000       3.2510670      0.99928697      0.85808459
       1.6240000       3.5227220      0.99947970      0.86046367
       1.4948000       3.8165703      0.99840589      0.86561318
       1.3661000       3.8914137      0.99964407      0.85729481
       1.2527000       3.8256296      0.99991568      0.85261942
       1.1652000       3.7739794      0.99990263      0.84262936
       1.0989000       3.4398048      0.99998299      0.82556481
       1.0526000       3.3719817      0.99998478      0.81740900
      0.99750000       2.9415812      0.99996069      0.79007984
      0.92510000       2.5227987      0.99998249      0.76513398
      0.86620000       2.2630692      0.99999284      0.72681275
      0.81100000       2.0111669      0.99999659      0.66602491
      0.76780000       1.7104360      0.99999537      0.62646463
      0.72020000       1.6630686      0.99999759      0.64520446
      0.67870000       1.8175456      0.99999932      0.70725104
DROPLET RADIUS        1.5199111
    WAVl        QEXT      W0      gf
       500.00000     0.014310380   1.0240691e-05   9.6054914e-05
       142.85710     0.039310382   0.00037054125    0.0010684469
       76.923100     0.096859679    0.0017127630    0.0034186442
       52.631600      0.17292545    0.0033041202    0.0064565893
       40.000000      0.17206894    0.0062082488     0.010901166
       32.786900      0.17128753     0.013356523     0.016616233
       28.169000      0.21020849     0.022083644     0.022808111
       24.390200      0.28931942     0.029969971     0.030084922
       21.621600      0.37362322     0.036647327     0.037472358
       19.230800      0.47896515     0.044325798     0.046317577
       17.211700      0.59266707     0.049165232     0.055958624
       15.576300      0.65582772     0.051956921     0.066729349
       14.419600      0.66852208     0.052944102     0.076972079
       13.157900      0.60951929     0.049624101     0.091544788
       11.940300      0.40786477     0.039318155      0.11074323
       11.019300      0.23672135     0.053157883      0.13107870
       10.309300      0.16761280      0.12543278      0.15153133
       9.6852000      0.16140128      0.22443064      0.17418450
       9.2039000      0.17052082      0.30004560      0.19505550
       8.6655000      0.18888014      0.38329978      0.22303778
       8.0808000      0.21971945      0.46751459      0.26086325
       7.6190000      0.25331068      0.52854050      0.29807755
       7.1429000      0.30193152      0.58192275      0.34566383
       6.6667000      0.38414709      0.61690680      0.40663255
       6.2500000      0.64565148      0.51007248      0.48331669
       5.8824000      0.43088708      0.41634668      0.50674873
       5.5556000      0.37160610      0.81107665      0.56274927
       5.2632000      0.46755347      0.87205233      0.61473750
       5.0000000      0.58996597      0.86114201      0.65220469
       4.7059000      0.73400839      0.84663847      0.67846698
       4.3507000      0.89534920      0.91515461      0.68899502
       4.0891000       1.0805902      0.95554124      0.69005074
       3.7807000       1.3826201      0.97634965      0.70532882
       3.3996000       2.2493874      0.90341945      0.76417156
       3.0713000       2.5863530      0.51887999      0.81775338
       2.7836000       1.0420988      0.32561381      0.84965705
       2.5674000       1.4496537      0.97860074      0.83802540
       2.3337000       2.1781391      0.99580398      0.84529783
       2.1075000       2.7479825      0.99705999      0.85795162
       1.9380000       3.1709919      0.98780810      0.86183618
       1.7707000       3.4942021      0.99927972      0.86333853
       1.6240000       3.8040918      0.99945830      0.86644306
       1.4948000       3.8849040      0.99827625      0.85942919
       1.3661000       3.8162737      0.99960885      0.85334899
       1.2527000       3.6845749      0.99990237      0.84279915
       1.1652000       3.4200027      0.99987954      0.82032197
       1.0989000       2.9936069      0.99997880      0.79747496
       1.0526000       2.8903103      0.99998027      0.78074598
      0.99750000       2.4120758      0.99994716      0.74491860
      0.92510000       2.0048662      0.99997586      0.70854158
      0.86620000       1.8216139      0.99999056      0.68061740
      0.81100000       1.7806910      0.99999598      0.67098473
      0.76780000       1.9109392      0.99999526      0.66201223
      0.72020000       2.1335922      0.99999778      0.70132244
      0.67870000       2.4309047      0.99999938      0.74705659
DROPLET RADIUS        1.6681005
    WAVl        QEXT      W0      gf
       500.00000     0.015707316   1.3536714e-05   0.00011569665
       142.85710     0.043188932   0.00048948417    0.0012867960
       76.923100      0.10666215    0.0022586979    0.0041162191
       52.631600      0.19076050    0.0043485063    0.0077734485
       40.000000      0.19021539    0.0081460003     0.013126104
       32.786900      0.19030757     0.017438749     0.020005980
       28.169000      0.23484505     0.028671238     0.027464583
       24.390200      0.32452920     0.038684166     0.036252623
       21.621600      0.41979861     0.047046240     0.045211502
       19.230800      0.53814353     0.056538547     0.056001550
       17.211700      0.66244079     0.062330410     0.067880215
       15.576300      0.72765088     0.065473204     0.081227564
       14.419600      0.73715511     0.066372436     0.093937719
       13.157900      0.66756857     0.061855913      0.11193446
       11.940300      0.44687821     0.048787363      0.13517315
       11.019300      0.26281153     0.065300317      0.15955873
       10.309300      0.19045314      0.15046672      0.18435241
       9.6852000      0.18774741      0.26150215      0.21219753
       9.2039000      0.20124418      0.34211715      0.23802009
       8.6655000      0.22573926      0.42702376      0.27276870
       8.0808000      0.26485098      0.50897660      0.31976987
       7.6190000      0.30634738      0.56604684      0.36570311
       7.1429000      0.36541615      0.61425981      0.42330703
       6.6667000      0.46484221      0.64420052      0.49370211
       6.2500000      0.76817079      0.53655683      0.57200169
       5.8824000      0.50257990      0.44435031      0.59226398
       5.5556000      0.46423905      0.82787915      0.63939097
       5.2632000      0.59653468      0.88526117      0.67112321
       5.0000000      0.75286062      0.87659364      0.68618171
       4.7059000      0.91922822      0.86392947      0.69390533
       4.3507000       1.0910370      0.92413573      0.69999727
       4.0891000       1.2823609      0.95901990      0.71487235
       3.7807000       1.6506959      0.97737228      0.75183041
       3.3996000       2.6025669      0.90958728      0.78137768
       3.0713000       2.6885993      0.52464848      0.83526204
       2.7836000       1.1368183      0.34684163      0.87038167
       2.5674000       1.7123410      0.97988919      0.85322825
       2.3337000       2.4938118      0.99597558      0.86097202
       2.1075000       3.1193527      0.99710500      0.86390117
       1.9380000       3.4215769      0.98773674      0.86739622
